Data,Abertura,Max,Min,Fechamento,MME9,MME21,BB20 Superior,BB20 Inferior,VWAP M,RSI9,Volume Financeiro,MMA9 VF
2024-05-29,5428.25,5472.33,5423.53,5461.84,5417.69,5404.09,5460.38,5322.08,5389.62,64.82,87.97,70.51
2024-05-28,5421.96,5425.63,5389.42,5415.66,5406.65,5398.32,5464.19,5319.69,5385.28,54.68,78.92,67.88
2024-05-27,5416.71,5441.37,5411.46,5430.35,5404.4,5396.58,5462.05,5319.2,5383.78,59.53,35.77,68.92
2024-05-24,5394.67,5432.98,5385.22,5430.35,5397.92,5393.2,5457.92,5319.71,5382.5,59.53,66.38,72.10
2024-05-23,5399.92,5417.76,5381.55,5398.87,5389.81,5389.49,5459.07,5319.21,5380.97,52.38,72.23,71.66
2024-05-22,5392.57,5421.96,5390.99,5409.36,5387.54,5388.55,5462.44,5318.74,5379.46,55.27,85.78,70.39
2024-05-21,5355.31,5382.6,5339.57,5381.02,5382.09,5386.47,5462.29,5318.74,5377,48.43,70.39,70.13
2024-05-20,5362.13,5387.85,5347.44,5360.03,5382.36,5387.02,5469.55,5318.1,5378.3,42.66,65.42,68.71
2024-05-17,5394.67,5398.87,5358.46,5361.08,5387.94,5389.72,5483.6,5316.46,5379.19,42.87,71.76,68.93
2024-05-16,5398.87,5400.96,5364.76,5394.14,5394.65,5392.58,5504.73,5311.33,5379.81,49.85,64.27,66.49
2024-05-15,5432.98,5434.55,5381.02,5394.14,5394.78,5392.42,5520.64,5307.3,5379.24,49.85,88.26,69.52
2024-05-14,5415.13,5424.58,5385.75,5387.32,5394.94,5392.25,5549.58,5296.26,5375.68,48.49,64.39,69.65
2024-05-13,5410.94,5428.78,5386.8,5421.43,5396.84,5392.74,5553.88,5299.96,5373.41,55.18,62.43,74.55
2024-05-10,5404.64,5430.88,5381.55,5430.88,5390.69,5389.87,5553.32,5298.06,5368.93,57.11,60.80,76.67
2024-05-09,5411.46,5444.52,5402.01,5403.06,5380.65,5385.77,5552.52,5292.76,5362.89,52.77,83.49,80.50
2024-05-08,5337.99,5371.05,5337.99,5349.01,5375.04,5384.04,5553.78,5285.66,5349.15,42.75,57.53,81.53
2024-05-07,5338.52,5347.44,5310.18,5338.52,5381.55,5387.55,5560.31,5272.44,5348.17,40.57,67.41,82.65
2024-05-06,5331.69,5356.36,5323.3,5337.47,5392.31,5392.45,5563.34,5265.66,5354.55,40.37,49.87,83.00
2024-05-03,5370,5384.17,5308.08,5339.57,5406.02,5397.95,5562.91,5266.96,5359.49,40.61,91.52,84.99
2024-05-02,5436.65,5436.65,5368.43,5380.5,5422.63,5403.79,5562.98,5266.78,5385.99,45.38,89.38,84.71
2024-04-30,5386.27,5479.68,5383.12,5476.01,5433.17,5406.12,5564.64,5259.64,5409.01,60,108.48,84.52
2024-04-29,5383.63,5392.58,5371.53,5389.42,5422.46,5399.13,5557.69,5253.94,5406.98,45.98,81.56,84.41
2024-04-26,5444.15,5444.15,5378.89,5394.16,5430.72,5400.1,5558,5248.1,5408.09,46.78,95.24,90.54
2024-04-25,5424.15,5468.88,5379.95,5436.78,5439.86,5400.69,5559.57,5237.27,5408.83,54.31,92.80,92.78
2024-04-24,5404.15,5445.73,5395.73,5427.84,5440.63,5397.08,5559.92,5219.76,5407.21,52.9,67.56,94.65
2024-04-23,5445.73,5465.2,5391,5407.84,5443.82,5394.01,5560.7,5200.98,5406.39,49.81,70.56,97.17
2024-04-22,5484.67,5496.25,5438.89,5447.31,5452.82,5392.63,5561.44,5183.98,5405.52,56.29,67.80,102.14
2024-04-19,5553.09,5560.98,5463.62,5484.15,5454.2,5387.16,5554.06,5174.3,5402.62,63.09,89.02,101.07
2024-04-18,5510.99,5562.56,5509.41,5520.98,5446.71,5377.46,5540.35,5164.33,5396.51,70.7,87.62,98.24
2024-04-17,5560.45,5568.35,5499.93,5513.09,5428.14,5363.11,5515.29,5161.6,5387.24,70.01,107.47,97.68
2024-04-16,5479.41,5577.29,5478.88,5573.08,5406.91,5348.11,5486.11,5170.26,5374.74,83.21,136.78,95.74
2024-04-15,5385.21,5497.3,5380.47,5467.31,5365.36,5325.61,5426.19,5204.25,5353.05,76.16,115.41,90.97
2024-04-12,5394.68,5428.36,5385.21,5396.79,5339.88,5311.44,5393.01,5218.28,5340.21,68.28,109.64,87.74
2024-04-11,5349.95,5371.53,5334.69,5369.95,5325.65,5302.91,5377.12,5221.75,5330.67,64.28,90.19,87.99
2024-04-10,5274.17,5363.11,5271.01,5344.69,5314.58,5296.2,5367.14,5219.31,5327.12,60.07,115.31,87.87
2024-04-09,5298.9,5300.48,5273.12,5282.06,5307.05,5291.35,5361.06,5215.38,5324.28,46.06,58.20,83.98
2024-04-08,5344.69,5354.69,5300.48,5301.01,5313.29,5292.28,5361.01,5213.01,5329,50.86,63.55,86.49
2024-04-05,5331,5355.21,5306.27,5346.27,5316.37,5291.41,5359.52,5210.82,5330.74,65.31,82.62,86.48
2024-04-04,5321.53,5338.37,5282.06,5338.37,5308.89,5285.92,5353.57,5203.49,5329.59,63.71,89.93,84.69
2024-04-03,5353.11,5373.11,5314.16,5325.74,5301.52,5280.68,5345.82,5200.24,5336.24,61.16,93.88,82.21
2024-04-02,5308.38,5349.42,5300.48,5349.42,5295.46,5276.17,5338.69,5198.68,5332.73,69.26,86.34,82.31
2024-04-01,5288.38,5352.58,5287.85,5334.16,5281.97,5268.85,5324.01,5201.35,5334.53,66.74,111.93,82.10
2024-03-28,5273.12,5303.64,5257.85,5301.53,5268.93,5262.32,5310.5,5205.23,5258.47,60.59,89.08,78.06
2024-03-27,5245.19,5266.8,5243.6,5265.22,5260.78,5258.39,5304.25,5206.9,5257,51.78,80.27,74.70
2024-03-26,5238.86,5264.7,5234.64,5247.82,5259.66,5257.71,5303.44,5206.49,5257.15,46.71,80.86,74.62
2024-03-25,5265.75,5278.4,5242.55,5245.19,5262.62,5258.7,5304.45,5202.58,5257.36,45.94,63.38,71.94
2024-03-22,5272.6,5282.62,5253.1,5276.82,5266.98,5260.05,5306.52,5203.41,5257.59,54.26,66.58,73.21
2024-03-21,5230.42,5258.37,5221.46,5247.3,5264.52,5258.37,5308.16,5202.84,5257.04,46.18,67.59,73.17
2024-03-20,5307.93,5308.46,5236.75,5243.08,5268.83,5259.48,5308.29,5203.18,5257.71,44.94,94.77,74.59
2024-03-19,5320.06,5332.18,5284.73,5307.93,5275.27,5261.12,5308.76,5201.02,5256.02,65.5,84.46,69.20
2024-03-18,5263.11,5313.73,5258.37,5313.73,5267.1,5256.44,5300.99,5199.43,5250.52,67.98,75.53,66.12
2024-03-15,5264.17,5278.4,5257.84,5275.77,5255.45,5250.71,5288.7,5205.45,5246.06,58.96,58.85,64.73
2024-03-14,5239.91,5276.82,5228.84,5272.6,5250.37,5248.21,5286.74,5206.2,5243.88,58.09,79.58,62.64
2024-03-13,5240.97,5264.7,5238.33,5245.71,5244.81,5245.77,5286.2,5206.43,5242.35,50.06,56.75,61.23
2024-03-12,5253.62,5272.08,5234.11,5244.66,5244.58,5245.77,5287.88,5206.6,5241.09,49.72,74.78,65.92
2024-03-11,5261,5279.99,5237.8,5257.84,5244.56,5245.88,5288.05,5206.8,5238.5,53.74,66.24,66.30
2024-03-08,5229.9,5272.6,5229.9,5264.17,5241.24,5244.69,5294.59,5203.91,5234.86,55.65,80.34,67.08
2024-03-07,5214.61,5222.51,5210.39,5213.55,5235.51,5242.74,5294.85,5203.87,5228.64,40.57,46.28,63.95
2024-03-06,5226.21,5229.9,5212.5,5228.31,5241,5245.66,5294.47,5209.1,5231.35,44.49,56.73,67.67
2024-03-05,5233.06,5243.6,5220.41,5238.86,5244.17,5247.39,5298.59,5210.85,5235.39,47.4,63.03,69.75
2024-03-04,5235.17,5240.97,5221.46,5229.37,5245.5,5248.24,5300.38,5212.49,5235.84,44.5,40.05,69.02
2024-03-01,5239.91,5258.9,5228.31,5237.8,5249.53,5250.13,5301.75,5209.73,5239.96,46.53,66.89,72.34
2024-02-29,5244.66,5285.79,5244.13,5255.73,5252.46,5251.36,5301.69,5210.9,5256.62,50.92,98.91,68.19
2024-02-28,5232.46,5263.68,5228.23,5253.1,5251.64,5250.93,5301.72,5210.93,5256.03,50.31,78.26,63.99
2024-02-27,5266.85,5268.97,5214.48,5218.71,5251.28,5250.71,5302.06,5211.27,5256.8,41.89,73.26,62.64
2024-02-26,5276.37,5286.95,5260.5,5274.26,5259.42,5253.91,5301.31,5212.76,5258.36,55.35,52.12,58.25
2024-02-23,5249.39,5289.6,5249.39,5287.48,5255.71,5251.88,5300.24,5208.84,5257.5,59.38,79.78,58.34
2024-02-22,5214.48,5256.8,5206.54,5252.04,5247.77,5248.32,5295.65,5208.87,5255.94,50.84,75.47,56.03
2024-02-21,5218.18,5236.17,5211.3,5226.12,5246.7,5247.94,5296.74,5209.16,5258,43.06,56.45,53.02
2024-02-20,5256.8,5257.86,5214.48,5214.48,5251.84,5250.13,5304.12,5209.57,5260.87,39.23,69.89,54.85
2024-02-19,5263.68,5265.79,5245.16,5250.98,5261.19,5253.69,5301.92,5214.68,5264.39,48.31,29.54,54.71
2024-02-16,5263.15,5284.31,5253.62,5263.68,5263.74,5253.96,5301.95,5213.75,5264.91,52.03,61.11,60.87
2024-02-15,5251.51,5279.55,5251.51,5269.49,5263.75,5252.99,5301.34,5213.14,5264.58,53.72,66.12,61.90
2024-02-14,5272.67,5275.84,5259.44,5264.2,5262.32,5251.34,5300.1,5211.41,5264.35,52.47,33.76,66.28
2024-02-09,5289.6,5289.6,5247.28,5248.33,5261.84,5250.06,5310.11,5191.43,5264.2,48.8,52.93,70.15
2024-02-08,5274.26,5302.29,5272.14,5294.36,5265.22,5250.23,5316.67,5176.58,5264.16,60.94,58.94,72.12
2024-02-07,5260.5,5272.67,5248.86,5266.32,5257.94,5245.81,5312.6,5169.62,5260.17,54.86,48.45,70.71
2024-02-06,5278.49,5280.6,5248.33,5262.09,5255.84,5243.76,5310.07,5166.36,5260.04,53.89,72.90,72.72
2024-02-05,5282.19,5320.28,5269.49,5286.95,5254.28,5241.93,5307.54,5164.97,5259.52,60.66,68.66,71.62
2024-02-02,5209.19,5276.9,5197.02,5273.2,5246.11,5237.43,5301.69,5160.74,5243.22,58.07,84.97,72.40
2024-02-01,5247.28,5271.08,5208.66,5215.54,5239.34,5233.85,5296.67,5158.02,5229.91,44.46,70.32,71.48
2024-01-31,5252.04,5267.38,5224.53,5248.86,5245.29,5235.68,5296.71,5158.18,5230.38,53.36,105.54,69.71
2024-01-30,5249.37,5290.25,5240.87,5256.27,5244.4,5234.37,5296.15,5158.2,5229.19,55.55,68.66,65.02
2024-01-29,5223.35,5267.42,5211.14,5259.99,5241.43,5232.18,5294.99,5158.41,5227.25,56.59,70.63,65.29
2024-01-26,5213.8,5228.13,5209.02,5226.01,5236.8,5229.39,5293.18,5150.98,5226.31,48.82,46.22,66.75
2024-01-25,5237.69,5252.55,5215.39,5224.42,5239.49,5229.73,5296.78,5139.15,5226.58,48.43,66.60,65.32
2024-01-24,5234.5,5246.71,5215.39,5241.94,5243.26,5230.26,5301.1,5125.16,5226.27,52.28,62.99,66.17
2024-01-23,5300.33,5316.26,5258.92,5265.83,5243.59,5229.1,5298.15,5121.65,5226.09,57.84,75.68,66.30
2024-01-22,5234.5,5307.77,5234.5,5304.05,5238.03,5225.43,5291.37,5122.51,5221.73,68.16,76.68,64.44
2024-01-19,5227.07,5252.02,5213.8,5243.53,5221.53,5217.56,5277.39,5130.1,5216.88,57.48,54.43,62.06
2024-01-18,5239.81,5271.67,5226.01,5241.94,5216.03,5214.97,5272.54,5129.13,5215.63,57.15,63.35,61.93
2024-01-17,5264.23,5270.6,5236.63,5251.49,5209.55,5212.27,5269.53,5129.94,5212.75,59.66,71.04,63.15
2024-01-16,5215.39,5248.31,5197.87,5239.81,5199.07,5208.35,5272.48,5128.37,5209.09,57.64,83.81,61.22
2024-01-15,5140.54,5199.47,5140.54,5164.43,5188.88,5205.2,5272.89,5128.21,5206.94,40.5,33.31,58.63
2024-01-12,5186.72,5191.5,5141.6,5165.49,5195,5209.28,5277.06,5131.88,5208.32,40.71,74.28,66.25
2024-01-11,5206.9,5210.61,5172.39,5184.07,5202.37,5213.66,5291.62,5130.45,5214.35,44.21,64.10,67.54
2024-01-10,5218.58,5222.82,5193.63,5208.49,5206.95,5216.62,5299.42,5131.57,5217.31,49.14,58.96,68.15
2024-01-09,5196.81,5228.13,5192.56,5222.82,5206.57,5217.43,5304.66,5131.84,5218.56,52.18,55.27,67.86
2024-01-08,5201.06,5220.17,5180.35,5186.19,5202.5,5216.89,5306.9,5132.14,5219.41,44.37,53.28,67.99
2024-01-05,5231.85,5263.7,5178.76,5195.75,5206.58,5219.96,5308.32,5135.74,5223.74,46.11,74.31,69.91
2024-01-04,5234.5,5260.52,5216.45,5217.52,5209.29,5222.38,5313.42,5137.97,5230.24,50.11,53.64,69.16
2024-01-03,5263.17,5264.76,5221.23,5243.53,5207.23,5222.87,5319.67,5138.04,5227.85,55.2,60.53,70.98
2024-01-02,5186.19,5250.96,5166.55,5246.71,5198.15,5220.8,5318.26,5136.93,5218.75,55.81,101.92,71.41
2023-12-28,5135.76,5190.44,5133.64,5167.61,5186.01,5218.21,5321.04,5136.54,5226.67,41.36,85.88,68.30
2023-12-27,5126.13,5152.78,5116,5143.72,5190.61,5223.27,5320.93,5144.65,5231.32,35.72,69.60,69.19
2023-12-26,5169.84,5178.9,5127.73,5127.73,5202.34,5231.22,5315.06,5157.87,5236.98,31.81,56.28,69.57
2023-12-22,5194.89,5201.82,5166.64,5177.3,5220.99,5241.57,5302.9,5181.43,5241.83,38.21,56.44,69.68
2023-12-21,5214.08,5223.14,5185.3,5206.62,5231.91,5248,5298.52,5192.63,5245.36,42.72,70.62,68.97
2023-12-20,5187.43,5241.8,5175.7,5240.2,5238.23,5252.13,5298.12,5198.1,5248.49,48.57,67.57,67.69
2023-12-19,5212.48,5219.95,5169.31,5185.3,5237.74,5253.33,5299.28,5198.97,5251.74,35.8,70.00,66.75
2023-12-18,5267.39,5279.64,5215.15,5219.95,5250.85,5260.13,5293.04,5211.55,5257.61,41.59,64.37,65.70
2023-12-15,5237.54,5281.24,5231.14,5265.25,5258.58,5264.15,5295.57,5207.24,5257.78,51.22,73.94,65.90
2023-12-14,5207.69,5247.13,5202.36,5242.33,5256.91,5264.04,5295.24,5207.26,5256.68,45.55,93.87,64.64
2023-12-13,5292.97,5310.56,5242.87,5242.87,5260.55,5266.21,5296.36,5203.57,5262.52,45.66,73.02,62.30
2023-12-12,5258.86,5307.9,5253.53,5296.7,5264.97,5268.54,5297.13,5200.28,5259.34,58.26,57.28,66.00
2023-12-11,5270.58,5294.57,5262.05,5273.25,5257.04,5265.73,5290.85,5203.26,5255.93,53.27,50.03,69.30
2023-12-08,5230.07,5271.12,5227.41,5263.65,5252.99,5264.98,5288.91,5203.83,5253.08,51.14,59.09,72.13
2023-12-07,5230.07,5249.8,5212.48,5248.2,5250.32,5265.11,5295.6,5200.51,5252.87,47.74,59.15,74.63
2023-12-06,5255.66,5257.26,5221.54,5236.47,5250.85,5266.8,5297.24,5200.74,5256.67,45.17,60.59,73.06
2023-12-05,5298.3,5307.9,5259.92,5268.98,5254.45,5269.83,5297.4,5199.72,5262.73,51.41,66.16,69.22
2023-12-04,5232.21,5295.1,5226.34,5280.71,5250.81,5269.92,5295.4,5199.54,5251.69,53.79,62.56,69.36
2023-12-01,5252.46,5277.51,5204.49,5218.35,5243.34,5268.84,5292.67,5200.52,5239.09,40.82,72.84,69.18
2023-11-30,5259.92,5287.64,5254.59,5270.58,5249.58,5273.89,5310.1,5194.59,5253.96,51.61,106.31,65.86
2023-11-29,5217.15,5254.09,5208.58,5247.66,5244.33,5274.22,5350,5168.88,5252.53,46.05,86.99,61.52
2023-11-28,5243.92,5257.3,5202.16,5217.15,5243.5,5276.87,5383.77,5152.83,5253.86,37.56,75.52,58.74
2023-11-27,5243.38,5270.68,5217.68,5241.77,5250.09,5282.85,5402.96,5151.61,5256.03,42.34,81.54,57.74
2023-11-24,5250.34,5255.69,5231.07,5245.52,5252.17,5286.95,5413.98,5153.16,5256.96,43.08,45.04,53.54
2023-11-23,5250.88,5259.98,5236.96,5257.3,5253.83,5291.1,5425,5155.07,5257.65,45.29,26.05,53.63
2023-11-22,5250.34,5271.75,5226.78,5260.51,5252.96,5294.48,5434.59,5157.08,5257.99,45.87,67.44,57.17
2023-11-21,5202.16,5258.37,5190.38,5248.73,5251.07,5297.87,5447.38,5158.09,5259.05,43.54,60.94,55.65
2023-11-20,5257.3,5258.37,5194.66,5202.16,5251.66,5302.79,5464.33,5159.29,5261.13,33.51,42.93,55.70
2023-11-17,5206.98,5268.01,5202.69,5262.12,5264.03,5312.85,5481.21,5168.06,5264.14,42.07,67.21,56.62
2023-11-16,5219.29,5240.7,5188.24,5216.61,5264.51,5317.93,5497.23,5171.01,5266.65,30.02,61.97,56.09
2023-11-14,5256.76,5264.26,5200.02,5217.68,5276.48,5328.06,5504.09,5185.78,5273.18,30.15,66.58,58.29
2023-11-13,5263.19,5302.81,5263.19,5263.72,5291.18,5339.09,5507.45,5203.62,5281.14,36.19,43.69,62.36
2023-11-10,5295.31,5316.73,5259.44,5259.44,5298.05,5346.63,5521.5,5211.28,5281.38,35.12,45.89,68.71
2023-11-09,5269.61,5310.3,5251.41,5297.45,5307.7,5355.35,5526.25,5225.12,5281.5,40.5,57.91,72.98
2023-11-08,5241.24,5277.64,5228.39,5266.94,5310.26,5361.14,5534.05,5233.5,5282.61,33.19,53.77,75.98
2023-11-07,5265.87,5269.61,5216.61,5227.85,5321.1,5370.56,5551.91,5242.77,5288.71,22.34,61.39,78.18
2023-11-06,5255.69,5274.97,5241.77,5247.13,5344.41,5384.83,5560.65,5266.1,5307.88,24.05,51.20,78.95
2023-11-03,5300.13,5301.2,5237.49,5263.19,5368.73,5398.6,5571.85,5287.52,5325.29,25.5,62.42,81.43
2023-11-01,5411.49,5422.19,5321.01,5333.32,5395.11,5412.14,5576.18,5313.12,5377.25,33.28,81.76,82.13
2023-10-31,5405.06,5449.5,5383.11,5412.56,5410.56,5420.02,5589.87,5323.75,5456.97,47.99,103.18,81.89
2023-10-30,5372.72,5441,5347.45,5424.87,5410.06,5420.77,5591.1,5328,5459.26,51.11,100.86,77.37
2023-10-27,5362.5,5399.6,5303.9,5396.91,5406.35,5420.36,5591.17,5329.11,5463.03,43.73,84.38,75.06
2023-10-26,5381.86,5400.14,5364.12,5367.34,5408.71,5422.71,5590.48,5334.1,5470.4,34.41,84.89,71.76
2023-10-25,5376.48,5400.68,5365.73,5374.87,5419.06,5428.24,5587.16,5345.43,5476.42,35.75,73.58,69.19
2023-10-24,5396.37,5414.65,5370.57,5373.26,5430.11,5433.58,5585.69,5348.55,5482.39,35.27,68.31,69.56
2023-10-23,5435.08,5441.54,5378.63,5398.52,5444.32,5439.61,5586.02,5347.92,5488.26,39.37,73.49,71.20
2023-10-20,5447.45,5491.54,5411.97,5430.25,5455.77,5443.72,5593.57,5333.6,5494.29,45.22,68.69,68.28
2023-10-19,5465.73,5476.48,5407.13,5458.74,5462.15,5445.07,5599.57,5318.31,5498.09,51.32,79.67,70.70
2023-10-18,5441.54,5467.88,5417.88,5451.75,5463,5443.7,5611.07,5288.78,5503.31,49.84,62.44,70.56
2023-10-17,5438.85,5458.2,5398.52,5432.93,5465.81,5442.9,5620.44,5260.94,5507.62,45.93,80.09,75.32
2023-10-16,5446.38,5466.81,5424.33,5429.71,5474.03,5443.9,5629.22,5234.18,5515.85,45.27,54.65,78.27
2023-10-13,5467.88,5501.22,5439.39,5480.78,5485.11,5445.31,5633.31,5214.26,5520.96,54.52,61.80,81.16
2023-10-11,5444.22,5468.96,5423.26,5445.3,5486.19,5441.77,5631.25,5195.28,5525.91,47.96,76.86,84.98
2023-10-10,5540.46,5545.84,5444.76,5459.28,5496.41,5441.41,5628.06,5186.16,5536.29,50.51,83.10,87.17
2023-10-09,5586.16,5590.46,5524.87,5538.31,5505.7,5439.63,5622.62,5181.5,5545.33,68.95,47.20,90.23
2023-10-06,5569.5,5631.86,5546.92,5548.53,5497.54,5429.76,5605.02,5179.55,5544.05,71.97,90.50,93.62
2023-10-05,5576.49,5597.99,5556.06,5573.26,5484.8,5417.88,5585.75,5184.66,5532.81,79.46,78.40,91.23
2023-10-04,5553.9,5588.85,5529.71,5562.51,5462.68,5402.34,5557.69,5195.12,5520.55,78.6,105.32,88.87
2023-10-03,5486.16,5583.48,5473.8,5576.49,5437.73,5386.33,5527.55,5207.38,5500.36,82.6,106.59,85.26
2023-10-02,5467.88,5484.55,5438.31,5467.34,5403.04,5367.31,5484.66,5228.3,5467.57,73.11,80.71,81.15
2023-09-29,5422.18,5437.77,5387.23,5436.7,5386.96,5357.31,5469.02,5233.48,5353.37,68.86,96.18,77.99
2023-09-28,5442.62,5476.65,5417.24,5439.92,5374.53,5349.37,5460.01,5236.43,5348.6,69.89,96.55,72.63
2023-09-27,5386.46,5486.37,5386.46,5447.48,5358.18,5340.31,5446.43,5236.36,5339.98,72.15,110.62,68.06
2023-09-26,5379.98,5395.1,5350.28,5391.32,5335.85,5329.6,5430.2,5234.48,5329.1,64.62,77.70,64.16
2023-09-25,5345.41,5377.82,5336.23,5370.26,5321.99,5323.42,5422.95,5231.3,5325.3,61.12,69.03,62.81
2023-09-22,5311.93,5338.39,5302.21,5330.83,5309.92,5318.74,5418.14,5227.9,5322.42,53.45,57.14,60.35
2023-09-21,5298.43,5341.09,5289.25,5337.31,5304.69,5317.53,5417.04,5225.81,5322.61,55.04,72.84,59.88
2023-09-20,5255.77,5281.15,5237.4,5278.45,5296.53,5315.55,5415.8,5220.56,5322.46,40.88,69.59,56.16
2023-09-19,5243.89,5274.67,5236.32,5267.11,5301.06,5319.26,5419.6,5224.83,5330.11,37.51,52.22,55.37
2023-09-18,5274.13,5279.53,5239.02,5253.07,5309.54,5324.48,5431,5227.98,5336.22,33.33,47.94,57.68
2023-09-15,5267.65,5281.15,5259.55,5271.43,5323.66,5331.62,5436.95,5237.03,5343.52,36.14,55.43,55.54
2023-09-14,5325.97,5328.13,5264.41,5270.35,5336.72,5337.64,5443.67,5244.02,5351.77,35.86,75.59,56.92
2023-09-13,5365.94,5378.9,5298.97,5322.19,5353.31,5344.37,5450.9,5251.99,5363.6,44.22,65.52,59.34
2023-09-12,5349.2,5379.98,5344.87,5358.38,5361.09,5346.59,5459.18,5253.53,5370.2,51.69,46.87,60.46
2023-09-11,5382.68,5387,5331.37,5342.71,5361.77,5345.41,5462.84,5253.9,5371.44,48.33,52.87,62.84
2023-09-08,5399.96,5412.92,5382.14,5406.98,5366.54,5345.68,5462.76,5253.4,5375.96,64.76,39.40,61.71
2023-09-06,5395.64,5415.08,5371.88,5397.26,5356.43,5339.55,5457.08,5251.04,5372.07,63.08,62.51,63.27
2023-09-05,5379.44,5405.9,5372.42,5383.76,5346.22,5333.78,5452.28,5249.48,5362.86,60.75,72.97,62.53
2023-09-04,5351.9,5360,5322.73,5356.76,5336.83,5328.78,5448.92,5248.04,5342.09,55.82,28.71,62.23
2023-09-01,5356.76,5369.72,5314.09,5362.7,5331.85,5325.98,5447.9,5246.8,5342.99,57.22,67.83,64.65
2023-08-31,5294.65,5380.52,5276.29,5376.2,5324.14,5322.31,5446.28,5243.13,5326.6,60.3,97.37,61.46
2023-08-30,5268.07,5303.83,5250.72,5303.29,5311.13,5316.92,5444.6,5243.06,5324.86,46.51,75.65,56.36
2023-08-29,5291.91,5315.76,5258.85,5266.44,5313.08,5318.28,5449.53,5232.11,5327.96,36.62,68.22,53.78
2023-08-28,5285.95,5327.14,5277.28,5287.03,5324.74,5323.47,5454.37,5223.15,5330.74,40.32,42.69,53.51
2023-08-25,5291.37,5318.46,5271.32,5288.12,5334.17,5327.11,5472.41,5191.45,5331.71,40.51,53.51,55.56
2023-08-24,5289.2,5303.83,5269.69,5298.96,5345.69,5331.01,5482.9,5168.82,5333.66,42.3,55.83,56.04
2023-08-23,5347.19,5363.44,5261.02,5272.4,5357.37,5334.22,5489.52,5149.96,5336,36.17,70.25,55.93
2023-08-22,5390,5391.08,5348.81,5359.11,5378.61,5340.4,5495.26,5134.31,5338.22,52.3,50.48,54.62
2023-08-21,5398.13,5427.39,5385.66,5412.76,5383.49,5338.53,5493.66,5118.69,5336.61,69.31,39.13,55.61
2023-08-18,5411.68,5434.98,5386.75,5403.01,5376.17,5331.11,5484.41,5102.9,5333.22,67.61,51.45,57.70
2023-08-17,5402.46,5434.44,5390,5408.42,5369.46,5323.92,5470.87,5098.38,5328.73,69.51,52.46,57.63
2023-08-16,5408.42,5427.39,5381.87,5422.51,5359.72,5315.46,5454.4,5098.42,5322.96,74.35,65.75,59.30
2023-08-15,5412.22,5434.44,5392.71,5420.35,5344.02,5304.76,5432.58,5101.59,5314.83,74.1,61.19,61.52
2023-08-14,5345.56,5406.8,5334.72,5398.67,5324.94,5293.2,5409.05,5109.4,5305.01,71.69,57.84,61.47
2023-08-11,5303.29,5341.77,5289.74,5336.89,5306.5,5282.65,5387.66,5116.66,5297.01,62.91,54.80,63.21
2023-08-10,5319.55,5327.14,5267.52,5326.59,5298.91,5277.23,5377.22,5117.56,5294.09,61.12,58.51,64.76
2023-08-09,5332.55,5349.9,5304.37,5333.64,5291.98,5272.29,5368.11,5118.8,5294.3,62.96,59.35,65.78
2023-08-08,5370.49,5378.62,5322.8,5335.81,5281.57,5266.16,5359.08,5121.88,5288.54,63.49,57.92,67.29
2023-08-07,5302.21,5350.98,5301.67,5334.18,5268.01,5259.19,5354.63,5124.05,5278.33,63.29,50.85,67.03
2023-08-04,5359.65,5359.65,5278.36,5309.79,5251.47,5251.7,5361.26,5120.26,5268.28,60.34,67.44,67.77
2023-08-03,5281.61,5362.9,5276.19,5358.57,5236.89,5245.89,5366.69,5117.75,5257.88,70.39,85.75,67.28
2023-08-02,5236.63,5254.52,5210.62,5243.14,5206.47,5234.62,5374.97,5112.71,5221.89,54.41,60.80,64.35
2023-08-01,5155.89,5232.3,5155.89,5225.25,5197.3,5233.77,5382.1,5112.71,5210.57,50.75,73.45,64.00
2023-07-31,5162.39,5190.03,5139.63,5150.47,5190.31,5234.62,5388.33,5114.76,5252.92,29.81,68.74,61.33
2023-07-28,5159.09,5175.45,5124.18,5166.73,5200.28,5243.03,5386.28,5128.68,5257.71,32.48,67.68,60.90
2023-07-27,5155.82,5194.54,5140,5176.54,5208.66,5250.66,5383.63,5139.62,5263.57,34.11,72.98,59.04
2023-07-26,5183.09,5190.18,5154.73,5173.27,5216.69,5258.07,5388.85,5150.17,5270.36,33.11,55.52,58.82
2023-07-25,5159.63,5196.72,5151.45,5186.91,5227.55,5266.55,5390.47,5163.97,5275.68,35.09,57.56,59.72
2023-07-24,5207.63,5223.45,5158.54,5162.36,5237.71,5274.52,5387.49,5176.69,5281.24,28.25,63.03,61.23
2023-07-21,5270.9,5274.72,5200,5222.36,5256.55,5285.74,5378.68,5192.7,5288.01,36.64,59.39,60.91
2023-07-20,5232.18,5258.36,5211.99,5244.17,5265.09,5292.07,5376.79,5198.47,5292.82,40.53,57.64,60.21
2023-07-19,5265.99,5271.45,5226.18,5235.99,5270.32,5296.86,5376.72,5198.71,5296.44,38.34,49.38,61.65
2023-07-18,5255.08,5277.99,5243.08,5263.26,5278.91,5302.95,5376.91,5198.24,5299.88,43.02,64.90,67.49
2023-07-17,5250.72,5305.26,5247.99,5257.26,5282.82,5306.92,5376.91,5198.64,5303.72,41.63,50.92,68.09
2023-07-14,5254.54,5268.17,5225.63,5241.45,5289.21,5311.88,5376.93,5198.52,5305.85,38.08,71.03,66.51
